id_departamento,Rango etario,Casos,%,Acumulado %
06189,12 a 18,1659,10.50332383665717,13.662551440329219
06189,19 a 29,1946,12.320354542576766,25.982905982905983
06189,3 a 5,632,4.001266223488446,29.98417220639443
06189,30 a 45,3372,21.34852801519468,51.33270022158911
06189,46 a 60,2820,17.85375118708452,69.18645140867363
06189,6 a 11,1368,8.660968660968662,77.8474200696423
06189,< 60,3499,22.152579930357707,100.0
,,,,
,,,,
06196,0 a 2,815,3.380340107839071,3.380340107839071
06196,12 a 18,2553,10.588967233513065,13.969307341352136
06196,19 a 29,3198,13.264205723766073,27.23351306511821
06196,3 a 5,1075,4.4587308170883455,31.692243882206554
06196,30 a 45,5046,20.92907507258399,52.621318954790546
06196,46 a 60,4242,17.59435918705931,70.21567814184985
06196,6 a 11,2404,9.97096640398175,80.18664454583161
06196,< 60,4777,19.813355454168395,100.0
,,,,
,,,,
06203,0 a 2,1308,3.135713087047203,3.135713087047203
06203,12 a 18,4180,10.02085680723036,13.156569894277563
06203,19 a 29,5436,13.031908517728287,26.18847841200585
06203,3 a 5,1573,3.771006640615635,29.959485052621485
06203,30 a 45,9450,22.65480785366672,52.614292906288206
06203,46 a 60,7663,18.370771701867522,70.98506460815572
06203,6 a 11,3775,9.049936470644642,80.03500107880038
06203,< 60,8328,19.964998921199626,100.0
,,,,
,,,,
06210,0 a 2,1578,3.010933236657826,3.010933236657826
06210,12 a 18,5651,10.78249918907058,13.793432425728405
06210,19 a 29,7833,14.945906237478296,28.739338663206702
06210,3 a 5,1940,3.7016542960178596,32.44099295922456
06210,30 a 45,11670,22.267167852849703,54.70816081207426
06210,46 a 60,9114,17.390142914384935,72.09830372645919
06210,6 a 11,4504,8.593943788280638,80.69224751473983
06210,< 60,10119,19.307752485260167,100.0
,,,,
,,,,
06218,0 a 2,1294,3.0670048114526796,3.0670048114526796
06218,12 a 18,4971,11.782133630395109,14.849138441847789
06218,19 a 29,6067,14.37984404256832,29.228982484416107
06218,3 a 5,1873,4.43933540328506,33.66831788770117
06218,30 a 45,10016,23.739660117086583,57.40797800478775
06218,46 a 60,6733,15.958379749235618,73.36635775402337
06218,6 a 11,4228,10.02109454623024,83.38745230025361
06218,< 60,7009,16.61254769974639,100.0
,,,,
,,,,
06224,0 a 2,2173,3.0799104232219294,3.0799104232219294
06224,12 a 18,7531,10.674093602063667,13.754004025285596
06224,19 a 29,10455,14.81843694191683,28.572440967202425
06224,3 a 5,2733,3.8736287099243136,32.44606967712674
06224,30 a 45,15671,22.211355840916177,54.65742551804291
06224,46 a 60,12022,17.039430790600107,71.69685630864302
06224,6 a 11,6129,8.686963177140914,80.38381948578393
06224,< 60,13840,19.61618051421606,100.0
,,,,
,,,,
06231,0 a 2,605,3.300960279353994,3.300960279353994
06231,12 a 18,2110,11.512439982540375,14.813400261894369
06231,19 a 29,2655,14.486032300305544,29.29943256219991
06231,3 a 5,790,4.310344827586207,33.60977738978612
06231,30 a 45,4006,21.85726756874727,55.46704495853339
06231,46 a 60,3091,16.864906154517676,72.33195111305108
06231,6 a 11,1704,9.297250109122654,81.62920122217372
06231,< 60,3367,18.370798777826277,100.0
,,,,
,,,,
06238,0 a 2,1171,3.728705620124184,3.728705620124184
06238,12 a 18,3479,11.077853844929152,14.806559465053336
06238,19 a 29,4842,15.417927081674893,30.22448654672823
06238,3 a 5,1398,4.451520458525712,34.67600700525394
06238,30 a 45,6804,21.66533991402643,56.34134691928037
06238,46 a 60,5182,16.5005572361089,72.84190415538927
06238,6 a 11,2888,9.195987900015922,82.0378920554052
06238,< 60,5641,17.96210794459481,100.0
,,,,
,,,,
06245,0 a 2,2057,3.215167713901654,3.215167713901654
06245,12 a 18,7828,12.23545593797868,15.450623651880333
06245,19 a 29,10587,16.54787583231736,31.998499484197694
06245,3 a 5,2860,4.470286661039732,36.468786145237424
06245,30 a 45,14602,22.823470568007753,59.29225671324518
06245,46 a 60,9975,15.591297008346618,74.8835537215918
06245,6 a 11,6608,10.32855043921348,85.21210416080528
06245,< 60,9461,14.787895839194723,100.0
,,,,
,,,,
06252,0 a 2,9606,3.751303349461673,3.751303349461673
06252,12 a 18,30240,11.809224785313448,15.560528134775122
06252,19 a 29,42934,16.76644368163517,32.32697181641029
06252,3 a 5,12294,4.801012219267312,37.1279840356776
06252,30 a 45,61769,24.121825587434735,61.249809623112334
06252,46 a 60,41231,16.101393754076017,77.35120337718836
